coalition,value,iteration
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9741,25
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9736,25
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9743,25
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9737,25
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.974,25
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9731,25
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.974,25
"(5, 1, 2, 9, 6, 3, 8, 0, 4, 7)",0.9739,26
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9738,26
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9741,26
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9741,26
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9738,26
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9735,26
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9741,26
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9736,26
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9741,26
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9737,26
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9734,26
"(8, 9, 6, 3, 7, 2, 5, 1, 4, 0)",0.9745,27
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9739,27
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9744,27
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9739,27
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9743,27
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.974,27
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9749,27
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9747,27
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9748,27
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9748,27
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9749,27
"(2, 9, 0, 6, 8, 3, 1, 5, 4, 7)",0.9744,28
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.975,28
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9741,28
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9747,28
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9739,28
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9743,28
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.974,28
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.975,28
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9748,28
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9747,28
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9742,28
"(5, 3, 9, 1, 4, 2, 7, 8, 0, 6)",0.9748,29
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9751,29
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9749,29
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9739,29
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.976,29
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9744,29
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9758,29
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9746,29
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9746,29
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9758,29
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9751,29
"(3, 7, 0, 5, 6, 4, 8, 2, 9, 1)",0.9763,30
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9762,30
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9748,30
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9764,30
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9765,30
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9758,30
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9759,30
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9751,30
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9764,30
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9753,30
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9763,30
"(0, 4, 2, 9, 3, 6, 8, 7, 5, 1)",0.9762,31
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9763,31
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9761,31
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9766,31
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9754,31
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.976,31
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9762,31
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9764,31
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.976,31
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9756,31
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9764,31
"(5, 3, 1, 9, 0, 8, 7, 4, 6, 2)",0.9767,32
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9765,32
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9758,32
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9771,32
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9759,32
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.977,32
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9767,32
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9761,32
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9768,32
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9765,32
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9772,32
"(3, 8, 4, 7, 6, 0, 2, 9, 5, 1)",0.9763,33
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9766,33
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9761,33
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9766,33
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9764,33
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9765,33
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9764,33
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9769,33
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9759,33
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9764,33
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.977,33
"(5, 9, 6, 8, 7, 2, 1, 3, 4, 0)",0.9772,34
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9767,34
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9766,34
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9764,34
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9768,34
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9769,34
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9769,34
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9773,34
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9767,34
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9766,34
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9774,34
