coalition,value,iteration
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.97,30
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9692,30
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9706,30
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9701,30
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9709,30
"(0, 4, 2, 9, 3, 6, 8, 7, 5, 1)",0.9702,31
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9705,31
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9706,31
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9711,31
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9707,31
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9699,31
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9697,31
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9688,31
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9697,31
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9707,31
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9704,31
"(5, 3, 1, 9, 0, 8, 7, 4, 6, 2)",0.9698,32
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9703,32
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9699,32
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9703,32
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9694,32
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.97,32
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9692,32
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9697,32
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9703,32
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9692,32
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9704,32
"(3, 8, 4, 7, 6, 0, 2, 9, 5, 1)",0.97,33
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9695,33
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.969,33
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9709,33
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9699,33
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9694,33
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9704,33
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9707,33
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9706,33
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9705,33
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9702,33
"(5, 9, 6, 8, 7, 2, 1, 3, 4, 0)",0.9706,34
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.9705,34
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9709,34
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9704,34
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9692,34
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.97,34
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9706,34
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9713,34
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9695,34
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9703,34
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9713,34
