coalition,value,iteration
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9745,33
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9748,33
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9751,33
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9749,33
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9749,33
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9755,33
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9759,33
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.975,33
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.976,33
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9753,33
"(5, 9, 6, 8, 7, 2, 1, 3, 4, 0)",0.9754,34
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.975,34
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.9753,34
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.9753,34
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.9754,34
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.9752,34
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.9763,34
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.9762,34
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.9753,34
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.9756,34
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.9757,34
